Site,Year,month,day,time,Temp,rH,VPD
CH,2017,12,13,1200,-3.2,46.9,0.255980207
CH,2017,12,13,1300,-3.2,63.1,0.177884551
CH,2017,12,13,1400,-3.4,68.5,0.149590659
CH,2017,12,13,1500,-3.2,45.6,0.262247142
CH,2017,12,13,1600,-3.3,43.3,0.271292235
CH,2017,12,13,1700,-3,42,0.283822306
CH,2017,12,13,1800,-4.5,42.9,0.249561985
CH,2017,12,13,1900,-7,44.7,0.199541664
CH,2017,12,13,2000,-7,44.5,0.200263333
CH,2017,12,13,2100,-4.8,54.6,0.193957202
CH,2017,12,13,2200,-3.5,56.7,0.204088535
CH,2017,12,13,2300,-3.8,67.4,0.150224817
CH,2017,12,14,0000,-7.3,63.1,0.130083883
CH,2017,12,14,0100,-5.1,71.4,0.119425733
CH,2017,12,14,0200,-3.6,67.8,0.150633145
CH,2017,12,14,0300,-5.6,64.7,0.141879105
CH,2017,12,14,0400,-5.5,60.5,0.159979473
CH,2017,12,14,0500,-5.4,66.7,0.135903903
CH,2017,12,14,0600,-5.2,65.5,0.142968099
CH,2017,12,14,0700,-5.7,67.9,0.128033148
CH,2017,12,14,0800,-5.6,68.2,0.127811771
CH,2017,12,14,0900,-6.1,75.2,0.095925603
CH,2017,12,14,1000,-6.7,84.7,0.056504697
CH,2017,12,14,1100,-3.8,83.8,0.074651596
CH,2017,12,14,1200,-4.6,88.4,0.05031596
CH,2017,12,14,1300,-5.3,82.3,0.072791151
CH,2017,12,14,1400,-5.4,81.2,0.076726528
CH,2017,12,14,1500,-6.9,83.9,0.058546218
CH,2017,12,14,1600,-7.5,85.3,0.051022144
CH,2017,12,14,1700,-7.3,83.7,0.057462528
CH,2017,12,14,1800,,79.6,0.12459912
CH,2017,12,14,1900,,71,0.1771262
CH,2017,12,14,2000,-9.1,58.9,0.125836
CH,2017,12,14,2100,-8.1,65.1,0.115592007
CH,2017,12,14,2200,-7.8,66.8,0.112570199
CH,2017,12,14,2300,-7,61.4,0.139282246
CH,2017,12,15,0000,-5.8,58.6,0.163865859
CH,2017,12,15,0100,-4.8,65.8,0.146108729
CH,2017,12,15,0200,-4.5,66.9,0.14466728
CH,2017,12,15,0300,-3.7,67.9,0.149039309
CH,2017,12,15,0400,-3,62.4,0.18399515
CH,2017,12,15,0500,-3.3,67.7,0.154545665
CH,2017,12,15,0600,-3,69,0.151698129
CH,2017,12,15,0700,-3.9,73,0.123484741
CH,2017,12,15,0800,-3.7,72,0.130003136
CH,2017,12,15,0900,-3.3,68.2,0.152153317
CH,2017,12,15,1000,-3.5,75.9,0.113592002
CH,2017,12,15,1100,-3.8,77.8,0.102300335
CH,2017,12,15,1200,-4.4,83.2,0.073984933
CH,2017,12,15,1300,-4,80.2,0.089874672
CH,2017,12,15,1400,-3.9,78.7,0.09741574
CH,2017,12,15,1500,-4,77.7,0.101222485
CH,2017,12,15,1600,-3.6,76,0.112273151
CH,2017,12,15,1700,-3.3,72.6,0.131100657
CH,2017,12,15,1800,-3.3,71.7,0.135406883
CH,2017,12,15,1900,-3.6,75,0.116951199
CH,2017,12,15,2000,-3.5,71.2,0.135744799
CH,2017,12,15,2100,-3.4,67.8,0.152914896
CH,2017,12,15,2200,-3.1,67.3,0.158823352
CH,2017,12,15,2300,-2.6,70.4,0.149241586
CH,2017,12,16,0000,-2.2,67.7,0.167778195
CH,2017,12,16,0100,-1.4,62.9,0.204476426
CH,2017,12,16,0200,-1,61.9,0.216269989
CH,2017,12,16,0300,-0.9,60.5,0.225871795
CH,2017,12,16,0400,-0.7,51.3,0.282600493
CH,2017,12,16,0500,-1,64.9,0.199240856
CH,2017,12,16,0600,-1.5,67.5,0.177805558
CH,2017,12,16,0700,-1.7,57.2,0.230718667
CH,2017,12,16,0800,-1.7,60.1,0.21508586
CH,2017,12,16,0900,-2.2,68.5,0.163622698
CH,2017,12,16,1000,-2.3,67.8,0.16601959
CH,2017,12,16,1100,-2.8,77.9,0.109775701
CH,2017,12,16,1200,-3.1,81.4,0.090339888
CH,2017,12,16,1300,-3.3,83.4,0.079425945
CH,2017,12,16,1400,-2.7,72.1,0.139624506
CH,2017,12,16,1500,-3.1,78.1,0.106367933
CH,2017,12,16,1600,-4,85.7,0.064909486
CH,2017,12,16,1700,-3.8,82,0.082946218
CH,2017,12,16,1800,-3.5,80.3,0.092853213
CH,2017,12,16,1900,-2.9,77.2,0.112409364
CH,2017,12,16,2000,-2.7,75.8,0.121107994
CH,2017,12,16,2100,-1.7,68.8,0.16818744
CH,2017,12,16,2200,-1.9,74.4,0.135970553
CH,2017,12,16,2300,-1.3,71.8,0.156575228
CH,2017,12,17,0000,-1.1,71.4,0.161153947
CH,2017,12,17,0100,-1.2,74.7,0.141512996
CH,2017,12,17,0200,-1.2,64.3,0.199684346
CH,2017,12,17,0300,-1,68.8,0.177102983
CH,2017,12,17,0400,-1,62.5,0.212864162
CH,2017,12,17,0500,-1.2,68.8,0.17451405
CH,2017,12,17,0600,-1.5,71.2,0.157563079
CH,2017,12,17,0700,-1.8,74.6,0.135911759
CH,2017,12,17,0800,-2.1,77.6,0.117221631
CH,2017,12,17,0900,-2.4,79.9,0.1028649
CH,2017,12,17,1000,-2.5,81.7,0.092958078
CH,2017,12,17,1100,-2.6,85,0.075629182
CH,2017,12,17,1200,-2.5,74,0.132071586
CH,2017,12,17,1300,-3.2,89.2,0.052063771
CH,2017,12,17,1400,-3.2,88.7,0.054474131
CH,2017,12,17,1500,-3.5,93.8,0.029222839
CH,2017,12,17,1600,-3.7,94.7,0.024607736
CH,2017,12,17,1700,-3.8,94.7,0.024423053
CH,2017,12,17,1800,-2.8,91.5,0.042221424
CH,2017,12,17,1900,-3.6,93.2,0.031810726
CH,2017,12,17,2000,-2.9,93.5,0.032046529
CH,2017,12,17,2100,-2,89.7,0.054302639
CH,2017,12,17,2200,-1.8,89.5,0.056183995
CH,2017,12,17,2300,-1.7,91.7,0.044742171
CH,2017,12,18,0000,-1.5,92.1,0.043220428
CH,2017,12,18,0100,-1.5,91.7,0.045408804
CH,2017,12,18,0200,-1.7,92,0.043124985
CH,2017,12,18,0300,-1.8,91.8,0.043877025
CH,2017,12,18,0400,-2.4,94,0.03070594
CH,2017,12,18,0500,-2,93.4,0.034795866
CH,2017,12,18,0600,-1.8,92.2,0.041736682
CH,2017,12,18,0700,-2.2,93.4,0.034282851
CH,2017,12,18,0800,-2.5,93.9,0.030986026
CH,2017,12,18,0900,-2.5,94.7,0.026922285
CH,2017,12,18,1000,-2.8,95.4,0.022849241
CH,2017,12,18,1100,-3,96,0.019573952
CH,2017,12,18,1200,-3.1,96.6,0.016513743
CH,2017,12,18,1300,-3.2,95.6,0.021211166
CH,2017,12,18,1400,-3,93.7,0.030828975
CH,2017,12,18,1500,-2.9,91.1,0.043879094
CH,2017,12,18,1600,-2.9,87.3,0.062613988
CH,2017,12,18,1700,-2.2,78.6,0.111159547
CH,2017,12,18,1800,-2.1,77.1,0.119838185
CH,2017,12,18,1900,-1.3,73.4,0.147691527
CH,2017,12,18,2000,-1.4,73.7,0.144952291
CH,2017,12,18,2100,-0.7,72.4,0.160159622
CH,2017,12,18,2200,-0.2,66.9,0.199237852
CH,2017,12,18,2300,0.2,69.8,0.187163811
CH,2017,12,19,0000,0.5,64.2,0.226763381
CH,2017,12,19,0100,-0.3,71.2,0.172092444
CH,2017,12,19,0200,0.1,69.1,0.190112075
CH,2017,12,19,0300,-0.3,67.5,0.194201543
CH,2017,12,19,0400,0.4,62.8,0.233925308
CH,2017,12,19,0500,-0.1,69.3,0.186146152
CH,2017,12,19,0600,-0.3,70.2,0.178067877
CH,2017,12,19,0700,0.6,62.3,0.240538272
CH,2017,12,19,0800,-0.1,68.2,0.192815884
CH,2017,12,19,0900,-1.4,73.6,0.145503441
CH,2017,12,19,1000,-2.6,77.4,0.113947968
CH,2017,12,19,1100,-3.6,85.4,0.0682995
CH,2017,12,19,1200,-2.9,78.3,0.106986105
CH,2017,12,19,1300,-3,79,0.102763249
CH,2017,12,19,1400,-4.7,83.6,0.070598293
CH,2017,12,19,1500,-4,78.2,0.098952922
CH,2017,12,19,1600,-4,79.6,0.092598147
CH,2017,12,19,1700,-3.4,78.8,0.100676888
CH,2017,12,19,1800,-3.4,78.9,0.100201997
CH,2017,12,19,1900,-2.8,73.6,0.131134774
CH,2017,12,19,2000,-1.9,72.7,0.144999847
CH,2017,12,19,2100,-1.2,73.2,0.149903094
CH,2017,12,19,2200,-0.5,74.1,0.152514749
CH,2017,12,19,2300,-0.3,73.5,0.158348951
CH,2017,12,20,0000,-0.6,79.5,0.119834879
CH,2017,12,20,0100,0,76.6,0.14292252
CH,2017,12,20,0200,0.7,68.7,0.201158056
CH,2017,12,20,0300,0.8,65.2,0.225278585
CH,2017,12,20,0400,0.2,73.9,0.161754154
CH,2017,12,20,0500,0.1,73.2,0.164886848
CH,2017,12,20,0600,-0.1,70.7,0.177657402
CH,2017,12,20,0700,-0.2,71.3,0.172753062
CH,2017,12,20,0800,-0.6,70.5,0.172445314
CH,2017,12,20,0900,-1,72.5,0.156100385
CH,2017,12,20,1000,-1,73.4,0.150991646
CH,2017,12,20,1100,-1.2,73.7,0.147106395
CH,2017,12,20,1200,-1.2,72.9,0.151581114
CH,2017,12,20,1300,-1.9,79,0.111538344
CH,2017,12,20,1400,-2.1,77.7,0.11669832
CH,2017,12,20,1500,-2.3,80.4,0.101055403
CH,2017,12,20,1600,-2.3,79.3,0.10672688
CH,2017,12,20,1700,-2.1,74.2,0.1350142
CH,2017,12,20,1800,-2,73.4,0.140237882
CH,2017,12,20,1900,-1.8,69.7,0.162130957
CH,2017,12,20,2000,-1.5,69.1,0.169052054
CH,2017,12,20,2100,-1.3,69,0.172121705
CH,2017,12,20,2200,-1.4,71.8,0.15542413
CH,2017,12,20,2300,-1.3,70.1,0.16601416
CH,2017,12,21,0000,-1.1,71.1,0.162844373
CH,2017,12,21,0100,-1.2,71.5,0.159411873
CH,2017,12,21,0200,-1,69.5,0.173129518
CH,2017,12,21,0300,-1.4,69.2,0.169754014
CH,2017,12,21,0400,-1.3,71.4,0.158796154
CH,2017,12,21,0500,-1.4,72,0.154321831
CH,2017,12,21,0600,-1.6,77.6,0.12164657
CH,2017,12,21,0700,-1.8,66.8,0.177648441
CH,2017,12,21,0800,-2,80,0.105442017
CH,2017,12,21,0900,-2.5,82.8,0.087370434
CH,2017,12,21,1000,-2.7,71.9,0.140625398
CH,2017,12,21,1100,-3,83.4,0.081231901
CH,2017,12,21,1200,-3.4,84,0.075982557
CH,2017,12,21,1300,-3.5,81.8,0.085783172
CH,2017,12,21,1400,-3.4,72.8,0.129170347
CH,2017,12,21,1500,-3.5,73,0.127260749
CH,2017,12,21,1600,-3.5,72,0.13197411
CH,2017,12,21,1700,-4.3,82.7,0.076766003
CH,2017,12,21,1800,-4.2,83,0.076007719
CH,2017,12,21,1900,-3.8,79,0.096770588
CH,2017,12,21,2000,-3.7,81.5,0.085894929
CH,2017,12,21,2100,-3.5,79.7,0.09568123
CH,2017,12,21,2200,-2.8,76.3,0.117723263
CH,2017,12,21,2300,-2.4,75.1,0.127429652
CH,2017,12,22,0000,-2.1,69.4,0.160133121
CH,2017,12,22,0100,-2.1,73.8,0.137107443
CH,2017,12,22,0200,-2.9,74.8,0.124241928
CH,2017,12,22,0300,-2.5,74.2,0.13105565
CH,2017,12,22,0400,-3.1,78.9,0.102482346
CH,2017,12,22,0500,-3.2,82.3,0.085326736
CH,2017,12,22,0600,-3.7,90.6,0.04364391
CH,2017,12,22,0700,-3.8,91.3,0.040090672
CH,2017,12,22,0800,-3.1,84.9,0.073340447
CH,2017,12,22,0900,-2.9,81.7,0.090223305
CH,2017,12,22,1000,-3.1,80.7,0.093739777
CH,2017,12,22,1100,-3.1,75.2,0.120453184
CH,2017,12,22,1200,-2.9,68.2,0.156781481
CH,2017,12,22,1300,-2.9,71.3,0.141497752
CH,2017,12,22,1400,-3,68.7,0.153166175
CH,2017,12,22,1500,-3.4,72.8,0.129170347
CH,2017,12,22,1600,-3.8,81.8,0.083867843
CH,2017,12,22,1700,-2.9,72.6,0.135088446
CH,2017,12,22,1800,-3,67.8,0.157570314
CH,2017,12,22,1900,-3.4,68,0.151965114
CH,2017,12,22,2000,-3,66.8,0.162463803
CH,2017,12,22,2100,-2.9,69.9,0.148400081
CH,2017,12,22,2200,-2.4,62.9,0.189865064
CH,2017,12,22,2300,-2.4,61.6,0.196518018
CH,2017,12,23,0000,-2.7,68,0.160142802
CH,2017,12,23,0100,-2.8,69.1,0.153487293
CH,2017,12,23,0200,-2.6,70,0.151258364
CH,2017,12,23,0300,-2.7,74.1,0.129615581
CH,2017,12,23,0400,-2.4,73.2,0.1371532
CH,2017,12,23,0500,-2.4,72.4,0.141247325
CH,2017,12,23,0600,-2,66.6,0.176088168
CH,2017,12,23,0700,-1.8,65.4,0.18513964
CH,2017,12,23,0800,-1.8,64.2,0.191560668
CH,2017,12,23,0900,-1.7,58,0.226406169
CH,2017,12,23,1000,-1.9,66.4,0.178461351
CH,2017,12,23,1100,-2.1,68.7,0.163796297
CH,2017,12,23,1200,-2.6,70.4,0.149241586
CH,2017,12,23,1300,-2.8,65.5,0.171369308
CH,2017,12,23,1400,-2.9,65.5,0.170093116
CH,2017,12,23,1500,-3,67.2,0.160506407
CH,2017,12,23,1600,-3,68.8,0.152676826
CH,2017,12,23,1700,-2.9,68.6,0.154809387
CH,2017,12,23,1800,-3,71.3,0.140443106
CH,2017,12,23,1900,-3.9,75.5,0.112050968
CH,2017,12,23,2000,-2.7,68.2,0.15914191
CH,2017,12,23,2100,-2.4,66.2,0.172976797
CH,2017,12,23,2200,-2.5,73.7,0.133595489
CH,2017,12,23,2300,-2,68.4,0.166598386
CH,2017,12,24,0000,-1.7,68.5,0.169804627
CH,2017,12,24,0100,-0.7,62.9,0.215287029
CH,2017,12,24,0200,-0.9,64.8,0.20128322
CH,2017,12,24,0300,-1.8,66.8,0.177648441
CH,2017,12,24,0400,-1.7,67.7,0.174117125
CH,2017,12,24,0500,-1.3,65.5,0.191554801
CH,2017,12,24,0600,-1,61.1,0.220811091
CH,2017,12,24,0700,-1.9,68.2,0.168900921
CH,2017,12,24,0800,-1.6,62.5,0.203649392
CH,2017,12,24,0900,-2.3,63.7,0.187158731
CH,2017,12,24,1000,-2.7,72.3,0.138623613
CH,2017,12,24,1100,-4.1,76,0.108119275
CH,2017,12,24,1200,-4.3,79.5,0.090965494
CH,2017,12,24,1300,-5.9,87.1,0.05066939
CH,2017,12,24,1400,-6.9,85.1,0.054182525
CH,2017,12,24,1500,-7.6,84.9,0.052003906
CH,2017,12,24,1600,-6.4,79.6,0.077104795
CH,2017,12,24,1700,-6.9,75,0.090910276
CH,2017,12,24,1800,-7.7,81.9,0.061851787
CH,2017,12,24,1900,-4.5,62.4,0.164335038
CH,2017,12,24,2000,-4.9,72.3,0.117442869
CH,2017,12,24,2100,-3.5,66,0.160254277
CH,2017,12,24,2200,-2.5,67,0.16762932
CH,2017,12,24,2300,-2.5,69.2,0.156454032
CH,2017,12,25,0000,-1.3,67.2,0.182115868
CH,2017,12,25,0100,-1.7,73.1,0.145007761
CH,2017,12,25,0200,-0.8,57.4,0.245394823
CH,2017,12,25,0300,-0.5,60.6,0.232010854
CH,2017,12,25,0400,0.6,57.1,0.273715965
CH,2017,12,25,0500,0.4,55.3,0.281087668
CH,2017,12,25,0600,0,48.9,0.31210858
CH,2017,12,25,0700,0,45.3,0.33409666
CH,2017,12,25,0800,-1,61.8,0.216837626
CH,2017,12,25,0900,-2.1,72,0.146527039
CH,2017,12,25,1000,-4.2,82,0.080478762
CH,2017,12,25,1100,-4.8,82.7,0.073908802
CH,2017,12,25,1200,-5.9,85.7,0.056168394
CH,2017,12,25,1300,-5.5,87,0.052651472
CH,2017,12,25,1400,-7.3,87.9,0.042656233
CH,2017,12,25,1500,-7.2,88.8,0.03979134
CH,2017,12,25,1600,-6.7,87.5,0.046163968
CH,2017,12,25,1700,-7.3,92.1,0.027849937
CH,2017,12,25,1800,-8.1,94.1,0.019541342
CH,2017,12,25,1900,-7.3,94.4,0.019741727
CH,2017,12,25,2000,-5.2,84.7,0.063403244
CH,2017,12,25,2100,-4.9,83.8,0.068684999
CH,2017,12,25,2200,-5.6,93.2,0.027330819
CH,2017,12,25,2300,-4.3,91,0.039936071
CH,2017,12,26,0000,-4.1,87.4,0.056762619
CH,2017,12,26,0100,-3.5,88.4,0.054674989
CH,2017,12,26,0200,-3.3,89.4,0.050717772
CH,2017,12,26,0300,-3.5,89.1,0.051375636
CH,2017,12,26,0400,,,0.61078
CH,2017,12,26,0500,-3.3,88.6,0.054545529
CH,2017,12,26,0600,-3.3,89.6,0.049760833
CH,2017,12,26,0700,-3.1,86,0.067997765
CH,2017,12,26,0800,-3.4,89.3,0.050813335
CH,2017,12,26,0900,-4.2,90.1,0.044263319
CH,2017,12,26,1000,-4,89.5,0.047660811
CH,2017,12,26,1100,-4.1,86.9,0.059015104
CH,2017,12,26,1200,-4.2,85.1,0.066618531
CH,2017,12,26,1300,-4.5,86.1,0.060751517
CH,2017,12,26,1400,-4.5,85.5,0.063373884
CH,2017,12,26,1500,-4.7,86.3,0.058975403
CH,2017,12,26,1600,-4.5,80.4,0.085664009
CH,2017,12,26,1700,-4.5,81,0.083041641
CH,2017,12,26,1800,-4.4,80.7,0.084994596
CH,2017,12,26,1900,-4.1,79.2,0.093703371
CH,2017,12,26,2000,-4,77.6,0.101676397
CH,2017,12,26,2100,-3.8,80.2,0.09124084
CH,2017,12,26,2200,-3.7,75.6,0.113288447
CH,2017,12,26,2300,-3.3,72.7,0.130622187
CH,2017,12,27,0000,-2.8,68.8,0.154977461
CH,2017,12,27,0100,-2.6,69.9,0.151762559
CH,2017,12,27,0200,-2.3,66.1,0.1747846
CH,2017,12,27,0300,-1.7,66.6,0.180046811
CH,2017,12,27,0400,-1.7,65.6,0.185437434
CH,2017,12,27,0500,-2.5,68.9,0.157977935
CH,2017,12,27,0600,-2.6,72.2,0.140166084
CH,2017,12,27,0700,-2.1,69.9,0.157516567
CH,2017,12,27,0800,-2.2,71.8,0.146481272
CH,2017,12,27,0900,-2.9,71.8,0.139032634
CH,2017,12,27,1000,-3.5,75.2,0.116891355
CH,2017,12,27,1100,-3.5,73.3,0.125846741
CH,2017,12,27,1200,-3.3,75.9,0.115311162
CH,2017,12,27,1300,-5.4,85.9,0.057544896
CH,2017,12,27,1400,-5.1,86.2,0.057625004
CH,2017,12,27,1500,-6.3,90.2,0.037327088
CH,2017,12,27,1600,-6,86.8,0.051451117
CH,2017,12,27,1700,-5.8,86,0.055413575
CH,2017,12,27,1800,-5.9,85.3,0.057739537
CH,2017,12,27,1900,-6.1,87.9,0.046802411
CH,2017,12,27,2000,-4.6,81.8,0.078944006
CH,2017,12,27,2100,-3.6,80.4,0.09168974
CH,2017,12,27,2200,-2.4,76.3,0.121288464
CH,2017,12,27,2300,-1.4,63.3,0.202271828
CH,2017,12,28,0000,-1.3,60.9,0.217095441
CH,2017,12,28,0100,-1,62.8,0.211161249
CH,2017,12,28,0200,-0.5,61.6,0.226122254
CH,2017,12,28,0300,-0.5,56,0.259098416
CH,2017,12,28,0400,-0.3,53.6,0.277260049
CH,2017,12,28,0500,-1.2,57.3,0.238838139
CH,2017,12,28,0600,-1.5,59.8,0.219931798
CH,2017,12,28,0700,-2.6,62.1,0.191089733
CH,2017,12,28,0800,-2.3,61.1,0.200564039
CH,2017,12,28,0900,-3.4,76.4,0.112074271
CH,2017,12,28,1000,-3.3,76,0.114832692
CH,2017,12,28,1100,-3.5,78.1,0.103222608
CH,2017,12,28,1200,-4.7,82,0.077485932
CH,2017,12,28,1300,-5.7,85.1,0.059429717
CH,2017,12,28,1400,-6.6,84.2,0.058803862
CH,2017,12,28,1500,-6.5,84.2,0.059259577
CH,2017,12,28,1600,-7.1,86.4,0.048694498
CH,2017,12,28,1700,-7.1,85.9,0.050484737
CH,2017,12,28,1800,-6.9,85.2,0.053818884
CH,2017,12,28,1900,,72.1,0.17040762
CH,2017,12,28,2000,-5.5,80.4,0.07938222
CH,2017,12,28,2100,-2.5,78.5,0.109213042
CH,2017,12,28,2200,-2.4,80,0.102353134
CH,2017,12,28,2300,-2.6,82.4,0.08873824
CH,2017,12,29,0000,-1.3,79,0.116598574
CH,2017,12,29,0100,-1,61.5,0.21854054
CH,2017,12,29,0200,-0.6,72.6,0.160169546
CH,2017,12,29,0300,-1.9,73.4,0.141281903
CH,2017,12,29,0400,-2.1,73.6,0.138154065
CH,2017,12,29,0500,-2.2,72.3,0.143884087
CH,2017,12,29,0600,-2,70.2,0.157108605
CH,2017,12,29,0700,-1.9,66.9,0.175805676
CH,2017,12,29,0800,-2.9,72.2,0.13706054
CH,2017,12,29,0900,-3,76.6,0.11450762
CH,2017,12,29,1000,-3.5,76.3,0.111706658
CH,2017,12,29,1100,-3.3,77,0.110047997
CH,2017,12,29,1200,-5.2,80.7,0.079979256
CH,2017,12,29,1300,-4.7,78.6,0.092122163
CH,2017,12,29,1400,-5.6,82.5,0.070336667
CH,2017,12,29,1500,,78.2,0.13315004
CH,2017,12,29,1600,-6.6,84.4,0.05805951
CH,2017,12,29,1700,-6.7,81.4,0.068691985
CH,2017,12,29,1800,-5.5,75.1,0.10084782
CH,2017,12,29,1900,-4.9,73.2,0.113627036
CH,2017,12,29,2000,-4.4,77.2,0.100408124
CH,2017,12,29,2100,-3.5,76.2,0.112177994
CH,2017,12,29,2200,-2.5,65.5,0.175248835
CH,2017,12,29,2300,-1.6,60.4,0.215053758
CH,2017,12,30,0000,-1.7,55,0.242578038
CH,2017,12,30,0100,-1.4,57.1,0.236443091
CH,2017,12,30,0200,,57.1,0.26202462
CH,2017,12,30,0300,,57.3,0.26080306
CH,2017,12,30,0400,-2.6,65.1,0.175963897
CH,2017,12,30,0500,-1.1,66.6,0.188200764
CH,2017,12,30,0600,-3.4,79.8,0.095927978
CH,2017,12,30,0700,-3.7,77.1,0.106323993
CH,2017,12,30,0800,-3.4,77.2,0.108275144
CH,2017,12,30,0900,-4,78.7,0.09668336
CH,2017,12,30,1000,-5.3,80.4,0.08060489
CH,2017,12,30,1100,-4.9,78.6,0.090732036
CH,2017,12,30,1200,,73.2,0.16368904
CH,2017,12,30,1300,-7.7,88.9,0.037931207
CH,2017,12,30,1400,-8,87.9,0.040391043
CH,2017,12,30,1500,-6.9,83.1,0.061455347
CH,2017,12,30,1600,-5.9,69,0.12176365
CH,2017,12,30,1700,-5.7,72.2,0.11088229
CH,2017,12,30,1800,-6.4,73.3,0.10091657
CH,2017,12,30,1900,-5.7,69.7,0.120853719
CH,2017,12,30,2000,-2.3,51.9,0.247998208
CH,2017,12,30,2100,-2.8,63,0.183787373
CH,2017,12,30,2200,-2.1,60.1,0.20880103
CH,2017,12,30,2300,-0.8,54.9,0.259795928
CH,2017,12,31,0000,-0.6,50.8,0.28760371
CH,2017,12,31,0100,-0.2,61.9,0.229334205
CH,2017,12,31,0200,0.8,55.4,0.288719106
CH,2017,12,31,0300,1,36.4,0.417719642
CH,2017,12,31,0400,1,53.5,0.305408229
CH,2017,12,31,0500,,56.8,0.26385696
CH,2017,12,31,0600,-0.9,72.7,0.156108861
CH,2017,12,31,0700,-2,74.7,0.133384151
CH,2017,12,31,0800,-2,74.6,0.133911361
CH,2017,12,31,0900,-2.9,70,0.147907058
CH,2017,12,31,1000,-3.7,71.5,0.13232462
CH,2017,12,31,1100,-4,77.6,0.101676397
CH,2017,12,31,1200,-5.8,88.4,0.045914105
CH,2017,12,31,1300,-6.6,90,0.037217634
CH,2017,12,31,1400,-6.2,85.5,0.055655734
CH,2017,12,31,1500,-8.8,89.6,0.032603935
CH,2017,12,31,1600,-5.7,80.2,0.078973718
CH,2017,12,31,1700,-6.7,83.3,0.061675061
CH,2017,12,31,1800,-6.6,82.6,0.064758684
CH,2017,12,31,1900,-6.1,78,0.085095293
CH,2017,12,31,2000,-4.4,73.7,0.115821652
CH,2017,12,31,2100,-2,74.4,0.134965781
CH,2017,12,31,2200,-2.7,77.8,0.111099069
CH,2017,12,31,2300,-2,85.3,0.077499882
CH,2018,1,1,0000,-1.2,79.1,0.11690204
CH,2018,1,1,0100,0.3,64.4,0.222241904
CH,2018,1,1,0200,-0.5,75.4,0.144859569
CH,2018,1,1,0300,0.1,70.5,0.181498583
CH,2018,1,1,0400,-1,70.1,0.169723692
CH,2018,1,1,0500,-0.9,65.5,0.197280429
CH,2018,1,1,0600,-1.8,62.3,0.201727296
CH,2018,1,1,0700,-1.8,59.4,0.21724478
CH,2018,1,1,0800,-1.4,64.9,0.193453438
CH,2018,1,1,0900,-2.6,76.4,0.118989913
CH,2018,1,1,1000,-3.4,78.5,0.102101561
CH,2018,1,1,1100,-3.4,81,0.090229286
CH,2018,1,1,1200,-3.8,77.9,0.101839523
CH,2018,1,1,1300,-4.1,76.4,0.106317287
CH,2018,1,1,1400,-5.7,82.3,0.070597717
CH,2018,1,1,1500,-6.7,87.9,0.044686721
CH,2018,1,1,1600,,90.1,0.06046722
CH,2018,1,1,1700,,83.5,0.1007787
CH,2018,1,1,1800,-7.4,88,0.04197609
CH,2018,1,1,1900,-6.6,73.6,0.098254555
CH,2018,1,1,2000,,68.2,0.19422804
CH,2018,1,1,2100,,73.1,0.16429982
CH,2018,1,1,2200,,62.1,0.23148562
CH,2018,1,1,2300,,62.5,0.2290425
CH,2018,1,2,0000,0,61.1,0.23759342
CH,2018,1,2,0100,0.1,55.8,0.27194025
CH,2018,1,2,0200,-0.2,70.3,0.178772333
CH,2018,1,2,0300,,,0.61078
CH,2018,1,2,0400,-1.4,73.1,0.148259188
CH,2018,1,2,0500,-1.6,78.1,0.118931245
CH,2018,1,2,0600,-2.2,78.1,0.113756733
CH,2018,1,2,0700,-1.8,78.5,0.115043418
CH,2018,1,2,0800,-2,83.1,0.089098504
CH,2018,1,2,0900,-3,85,0.07340232
CH,2018,1,2,1000,,85.3,0.08978466
CH,2018,1,2,1100,-3.1,78.2,0.105882235
CH,2018,1,2,1200,-3.7,82.5,0.08125196
CH,2018,1,2,1300,-4.5,85,0.065559191
CH,2018,1,2,1400,-4,87.9,0.054923411
CH,2018,1,2,1500,,89.9,0.06168878
CH,2018,1,2,1600,,89.3,0.06535346
CH,2018,1,2,1700,-5.5,86.5,0.054676529
CH,2018,1,2,1800,-4.9,84,0.067837036
CH,2018,1,2,1900,-4.1,78.9,0.095054862
CH,2018,1,2,2000,-3.3,78.9,0.100957075
CH,2018,1,2,2100,-3.2,82.7,0.083398448
CH,2018,1,2,2200,-2.5,84.7,0.077719049
CH,2018,1,2,2300,-2.5,85.1,0.075687178
CH,2018,1,3,0000,-0.5,78.9,0.124249467
CH,2018,1,3,0100,-0.8,76,0.138250605
CH,2018,1,3,0200,-0.5,77,0.135437808
CH,2018,1,3,0300,-1,73.1,0.152694559
CH,2018,1,3,0400,-0.8,71.7,0.163020505
CH,2018,1,3,0500,-1.6,79,0.114043659
CH,2018,1,3,0600,-1.9,74.7,0.134377148
CH,2018,1,3,0700,-2.4,77.9,0.113100213
CH,2018,1,3,0800,-2.3,67.8,0.16601959
CH,2018,1,3,0900,-2.7,71.8,0.141125845
CH,2018,1,3,1000,-2.8,72.5,0.136598723
CH,2018,1,3,1100,-2.9,74.2,0.12720007
CH,2018,1,3,1200,-3.6,75,0.116951199
CH,2018,1,3,1300,-4.8,80.4,0.083734827
CH,2018,1,3,1400,-5.7,86.2,0.055042288
CH,2018,1,3,1500,-5.8,83.4,0.065704668
CH,2018,1,3,1600,-6.7,80.6,0.071646479
CH,2018,1,3,1700,-6.6,84.2,0.058803862
CH,2018,1,3,1800,-5.5,85,0.060751699
